Order_ID,Supplier_Name,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Cost_of_Goods_Sold,Avg_Inventory_Value,Items_Ordered,Items_Damaged
ORD-104016,EpsilonEx Corp.,24-10-2022,13-11-2022,17-11-2022,118029.83,27078.11,592,21
ORD-104017,IotaImports SA,17-06-2022,28-06-2022,26-06-2022,8906.24,3977.28,81,6
ORD-104018,EpsilonEx Corp.,24-07-2022,08-08-2022,15-08-2022,37673.8,14084.12,106,3
ORD-104019,DeltaCargo Pvt.,23-01-2024,30-01-2024,10-02-2024,236632.92,102081.83,452,11
ORD-104020,IotaImports SA,26-05-2022,30-05-2022,28-05-2022,136566.63,27339.12,904,48
ORD-104021,GammaGoods Inc.,21-02-2022,11-03-2022,18-03-2022,193293.61,45682.37,409,33
ORD-104022,DeltaCargo Pvt.,17-08-2023,28-08-2023,02-09-2023,221280.42,82963.17,890,9
ORD-104023,GammaGoods Inc.,10-11-2022,15-11-2022,26-11-2022,83474.82,8470.42,559,31
ORD-104024,BetaLogistics Ltd.,13-05-2023,27-05-2023,28-05-2023,138994.67,63689.11,178,8
ORD-104025,ZetaFreight LLC,03-06-2022,06-06-2022,06-06-2022,164329.37,29708.14,583,19
ORD-104026,KappaKargo BV,18-08-2022,29-08-2022,28-08-2022,211188.35,119458.89,396,24
ORD-104027,GammaGoods Inc.,28-04-2023,13-05-2023,17-05-2023,107921.9,57231.37,264,12
ORD-104028,AlphaSupply Co.,26-01-2024,10-02-2024,16-02-2024,238179.43,98052.65,692,44
ORD-104029,KappaKargo BV,30-03-2023,10-04-2023,23-04-2023,153744.57,83872.1,244,15
ORD-104030,BetaLogistics Ltd.,17-08-2023,26-08-2023,31-08-2023,219098.72,130061.94,911,72
ORD-104031,AlphaSupply Co.,26-07-2023,13-08-2023,13-08-2023,25422.72,12393.02,814,53
ORD-104032,ThetaTrade GmbH,22-10-2022,28-10-2022,06-11-2022,118518.87,48985.77,793,4
ORD-104033,BetaLogistics Ltd.,03-11-2022,07-11-2022,06-11-2022,48896.52,15873.81,122,8
ORD-104034,KappaKargo BV,12-04-2023,17-04-2023,20-04-2023,228411.37,115754.58,963,50
ORD-104035,EpsilonEx Corp.,05-02-2022,22-02-2022,03-03-2022,62571.89,28296.13,519,4
ORD-104036,EtaDistrib.,21-01-2024,01-02-2024,03-02-2024,179680.13,60430.02,747,36
ORD-104037,GammaGoods Inc.,04-11-2023,07-11-2023,15-11-2023,20403,7141.4,232,14
ORD-104038,GammaGoods Inc.,02-12-2022,08-12-2022,13-12-2022,54206.94,11625.65,780,12
ORD-104039,ThetaTrade GmbH,14-02-2023,17-02-2023,03-03-2023,83363.86,41206.34,353,12
ORD-104040,ZetaFreight LLC,26-12-2022,12-01-2023,14-01-2023,196558.96,105977.79,722,31
ORD-104041,KappaKargo BV,15-12-2023,26-12-2023,08-01-2024,66535.86,7201.96,313,10
ORD-104042,KappaKargo BV,11-04-2024,15-04-2024,23-04-2024,205136.68,31990.95,936,66
ORD-104043,EtaDistrib.,29-04-2022,05-05-2022,15-05-2022,198209.64,118057.2,723,10
ORD-104044,ThetaTrade GmbH,29-03-2023,12-04-2023,12-04-2023,248089.82,46902.31,480,30
ORD-104045,IotaImports SA,16-01-2022,29-01-2022,27-01-2022,170899.42,80026.09,483,30
ORD-104046,ZetaFreight LLC,11-05-2023,28-05-2023,07-06-2023,161172.22,54866.47,50,2
ORD-104047,IotaImports SA,29-09-2022,02-10-2022,08-10-2022,152376.3,54958.41,334,14
ORD-104048,AlphaSupply Co.,03-01-2023,07-01-2023,10-01-2023,31856.69,4911.94,800,10
ORD-104049,BetaLogistics Ltd.,15-05-2023,18-05-2023,31-05-2023,130739.42,22085.01,840,13
ORD-104050,EpsilonEx Corp.,21-12-2022,31-12-2022,03-01-2023,213613.31,83086.02,1000,43
ORD-104051,AlphaSupply Co.,08-03-2023,24-03-2023,29-03-2023,10109.92,2919.9,131,2
ORD-104052,EpsilonEx Corp.,17-04-2024,01-05-2024,11-05-2024,36030.5,17969.53,288,19
ORD-104053,EtaDistrib.,06-06-2024,12-06-2024,26-06-2024,152134.57,89149.19,778,38
ORD-104054,DeltaCargo Pvt.,07-01-2022,21-01-2022,03-02-2022,212518.88,107568.22,393,2
ORD-104055,KappaKargo BV,18-02-2023,04-03-2023,13-03-2023,80296.28,24326.4,286,8
ORD-104056,IotaImports SA,16-07-2024,22-07-2024,21-07-2024,218512.17,74532.38,317,22
ORD-104057,IotaImports SA,04-08-2023,20-08-2023,19-08-2023,87694.02,15639.7,923,20
ORD-104058,ThetaTrade GmbH,13-08-2022,23-08-2022,01-09-2022,119037.3,53310.36,865,50
ORD-104059,EtaDistrib.,12-10-2023,16-10-2023,22-10-2023,238492.51,77195.07,55,0
ORD-104060,EtaDistrib.,08-06-2022,18-06-2022,18-06-2022,107310.06,56733.96,849,63
ORD-104061,BetaLogistics Ltd.,24-01-2022,09-02-2022,18-02-2022,151872.91,64700.11,579,21
ORD-104062,KappaKargo BV,24-11-2023,09-12-2023,23-12-2023,234189.1,43388.59,853,34
ORD-104063,ThetaTrade GmbH,19-07-2023,26-07-2023,25-07-2023,69773.63,21315.25,641,29
ORD-104064,GammaGoods Inc.,08-04-2024,24-04-2024,06-05-2024,27524.3,12068.7,704,20
ORD-104065,EtaDistrib.,13-01-2023,23-01-2023,26-01-2023,239717.32,126801.15,599,35
ORD-104066,EpsilonEx Corp.,24-07-2024,04-08-2024,08-08-2024,142158.25,39150.84,748,1
ORD-104067,KappaKargo BV,07-04-2023,11-04-2023,21-04-2023,241630.93,105048.35,825,11
ORD-104068,ZetaFreight LLC,19-03-2024,08-04-2024,10-04-2024,217352.43,40600.65,533,8
ORD-104069,ThetaTrade GmbH,20-04-2022,08-05-2022,08-05-2022,150683.49,83230.98,156,8
ORD-104070,BetaLogistics Ltd.,17-04-2022,23-04-2022,07-05-2022,120478.47,46695.64,138,10
ORD-104071,BetaLogistics Ltd.,07-05-2024,20-05-2024,23-05-2024,122661.31,59404.89,445,2
ORD-104072,KappaKargo BV,02-07-2024,19-07-2024,19-07-2024,45674.04,13630.31,500,34
ORD-104073,EtaDistrib.,28-10-2024,09-11-2024,18-11-2024,116122.69,66221.36,871,57
ORD-104074,EtaDistrib.,22-12-2022,28-12-2022,29-12-2022,206324.33,94920.21,81,0
ORD-104075,EpsilonEx Corp.,25-01-2022,14-02-2022,25-02-2022,247253.11,43721.45,895,10
ORD-104076,EtaDistrib.,08-12-2024,15-12-2024,14-12-2024,240283.81,90128.72,102,3
ORD-104077,EpsilonEx Corp.,21-10-2023,30-10-2023,05-11-2023,240733.75,56783.31,523,5
ORD-104078,EtaDistrib.,28-09-2022,07-10-2022,11-10-2022,9657.67,4989.92,451,27
ORD-104079,EtaDistrib.,16-04-2024,05-05-2024,19-05-2024,131364.15,64553.95,580,23
ORD-104080,GammaGoods Inc.,16-09-2024,28-09-2024,04-10-2024,54032.12,18763.87,90,3
ORD-104081,IotaImports SA,08-11-2022,23-11-2022,06-12-2022,155744.64,39086.19,776,45
ORD-104082,KappaKargo BV,22-04-2024,11-05-2024,13-05-2024,236730.04,124601.31,177,4
ORD-104083,ThetaTrade GmbH,12-05-2024,31-05-2024,06-06-2024,219779.51,115437.47,791,55
ORD-104084,AlphaSupply Co.,04-07-2023,22-07-2023,02-08-2023,217312.71,76628.36,589,31
ORD-104085,AlphaSupply Co.,24-11-2023,13-12-2023,13-12-2023,94601.01,43386.72,894,25
ORD-104086,IotaImports SA,23-10-2022,12-11-2022,25-11-2022,127786.97,31020.33,980,42
ORD-104087,BetaLogistics Ltd.,14-10-2024,03-11-2024,14-11-2024,74076.36,20328.4,852,18
ORD-104088,KappaKargo BV,12-12-2024,26-12-2024,04-01-2025,140694.31,80481.09,479,38
ORD-104089,DeltaCargo Pvt.,10-12-2024,15-12-2024,17-12-2024,79330.03,37137.43,444,15
ORD-104090,BetaLogistics Ltd.,18-03-2024,23-03-2024,03-04-2024,203139.16,27639.17,680,49
ORD-104091,EtaDistrib.,16-02-2022,05-03-2022,17-03-2022,118782.73,39063.69,667,52
ORD-104092,EtaDistrib.,06-02-2023,14-02-2023,16-02-2023,176597.7,52603.59,801,34
ORD-104093,EtaDistrib.,03-05-2023,20-05-2023,27-05-2023,218803.47,47150.97,509,30
ORD-104094,ThetaTrade GmbH,17-11-2024,06-12-2024,05-12-2024,78438.53,46864.74,489,22
ORD-104095,ZetaFreight LLC,22-08-2023,05-09-2023,09-09-2023,157412.42,26428.84,162,1
ORD-104096,DeltaCargo Pvt.,11-08-2023,27-08-2023,27-08-2023,212224.23,54569.96,210,16
ORD-104097,EpsilonEx Corp.,10-06-2022,18-06-2022,25-06-2022,237929.49,124760.54,831,30
ORD-104098,EtaDistrib.,19-05-2024,29-05-2024,05-06-2024,44951.32,7468.09,990,71
ORD-104099,ThetaTrade GmbH,04-01-2023,24-01-2023,31-01-2023,171947.95,49532.95,622,33
ORD-104100,EpsilonEx Corp.,11-04-2022,28-04-2022,07-05-2022,111628.61,46559.88,377,3
ORD-104101,AlphaSupply Co.,17-12-2024,23-12-2024,05-01-2025,74953.16,20121.02,105,4
ORD-104102,EpsilonEx Corp.,28-07-2022,16-08-2022,17-08-2022,43643.73,13285.6,91,1
ORD-104103,ZetaFreight LLC,18-01-2022,29-01-2022,30-01-2022,148418.26,55665.26,693,9
ORD-104104,ThetaTrade GmbH,27-03-2022,14-04-2022,15-04-2022,86851.52,50056.3,660,38
ORD-104105,IotaImports SA,11-05-2023,23-05-2023,05-06-2023,168646.2,90302.19,319,1
ORD-104106,ThetaTrade GmbH,23-04-2022,06-05-2022,05-05-2022,73844.22,11518.33,229,18
ORD-104107,GammaGoods Inc.,11-07-2024,16-07-2024,14-07-2024,5144.92,1979.33,115,4
ORD-104108,AlphaSupply Co.,16-07-2023,25-07-2023,25-07-2023,192970.81,82330.68,698,27
ORD-104109,GammaGoods Inc.,21-12-2022,06-01-2023,17-01-2023,44525.16,11704.81,626,15
ORD-104110,BetaLogistics Ltd.,04-01-2022,22-01-2022,29-01-2022,66863.32,15518.88,366,3
ORD-104111,EtaDistrib.,10-06-2023,14-06-2023,27-06-2023,62661.78,24993.69,746,35
ORD-104112,GammaGoods Inc.,15-06-2022,19-06-2022,20-06-2022,88849.05,27320.11,853,24
ORD-104113,BetaLogistics Ltd.,06-12-2024,21-12-2024,25-12-2024,123908.77,68463.62,541,27
ORD-104114,ZetaFreight LLC,15-11-2022,26-11-2022,03-12-2022,204050.79,37091.79,299,13
ORD-104115,EpsilonEx Corp.,04-06-2023,22-06-2023,21-06-2023,164303.89,19805.51,55,1
ORD-104116,ThetaTrade GmbH,21-01-2022,25-01-2022,07-02-2022,40769.58,22415.45,806,30
ORD-104117,KappaKargo BV,24-05-2022,02-06-2022,13-06-2022,50000.63,27403.47,598,15
ORD-104118,AlphaSupply Co.,16-08-2022,19-08-2022,19-08-2022,212530.35,65541.19,380,7
ORD-104119,AlphaSupply Co.,26-02-2022,13-03-2022,25-03-2022,66214.59,31580.69,56,3
ORD-104120,IotaImports SA,05-03-2024,23-03-2024,28-03-2024,58577.36,30627.62,824,1
ORD-104121,KappaKargo BV,01-11-2024,06-11-2024,09-11-2024,5874.68,1336.17,931,20
ORD-104122,DeltaCargo Pvt.,14-12-2024,22-12-2024,05-01-2025,194648.55,83158.15,507,22
ORD-104123,BetaLogistics Ltd.,19-10-2022,06-11-2022,12-11-2022,185920.7,87117.78,304,12
ORD-104124,GammaGoods Inc.,13-05-2024,16-05-2024,17-05-2024,90165.47,25133.27,639,48
ORD-104125,EpsilonEx Corp.,06-07-2023,26-07-2023,06-08-2023,6792.14,3891.88,878,59
ORD-104126,AlphaSupply Co.,20-02-2022,10-03-2022,20-03-2022,197465.96,115236.45,608,37
ORD-104127,BetaLogistics Ltd.,10-04-2022,15-04-2022,16-04-2022,29344.48,10075.84,61,3
ORD-104128,AlphaSupply Co.,23-08-2023,28-08-2023,06-09-2023,117814.64,16258.41,235,8
ORD-104129,ThetaTrade GmbH,09-04-2023,24-04-2023,02-05-2023,210836.17,117959.53,142,0
ORD-104130,EpsilonEx Corp.,10-01-2022,13-01-2022,15-01-2022,64849.12,23442.13,441,29
ORD-104131,KappaKargo BV,15-10-2024,27-10-2024,01-11-2024,98018.83,16605.72,479,17
ORD-104132,EpsilonEx Corp.,10-03-2024,14-03-2024,26-03-2024,166909.78,77788.07,559,14
ORD-104133,DeltaCargo Pvt.,05-07-2023,17-07-2023,17-07-2023,169924.87,75374.73,771,37
ORD-104134,DeltaCargo Pvt.,16-12-2024,25-12-2024,04-01-2025,118363.06,20113.33,156,9
ORD-104135,KappaKargo BV,29-11-2024,14-12-2024,26-12-2024,111269.39,26418.44,946,40
ORD-104136,BetaLogistics Ltd.,02-12-2024,20-12-2024,02-01-2025,107779.76,57352.91,300,4
ORD-104137,ThetaTrade GmbH,11-10-2022,22-10-2022,25-10-2022,124078.01,72559.9,545,40
ORD-104138,IotaImports SA,22-08-2024,05-09-2024,07-09-2024,89928.03,27214.56,250,2
ORD-104139,KappaKargo BV,07-07-2023,20-07-2023,02-08-2023,67821.54,11346.08,388,30
ORD-104140,AlphaSupply Co.,06-03-2024,26-03-2024,31-03-2024,82432.59,22750.57,841,30
ORD-104141,EtaDistrib.,30-07-2024,06-08-2024,13-08-2024,122052.98,43183.4,92,7
ORD-104142,IotaImports SA,28-06-2022,05-07-2022,11-07-2022,98624.51,24677.03,509,37
ORD-104143,EtaDistrib.,06-05-2023,15-05-2023,21-05-2023,148456.81,60221.52,605,20
ORD-104144,IotaImports SA,22-05-2022,07-06-2022,15-06-2022,159629.59,16595.37,592,38
ORD-104145,KappaKargo BV,03-11-2022,21-11-2022,26-11-2022,249055.21,126579.37,411,3
ORD-104146,IotaImports SA,29-03-2023,06-04-2023,10-04-2023,155716.52,81335.11,409,3
ORD-104147,ThetaTrade GmbH,25-07-2024,29-07-2024,02-08-2024,184985.13,90966.91,914,26
ORD-104148,BetaLogistics Ltd.,02-08-2024,15-08-2024,24-08-2024,29017.79,7304.28,279,14
ORD-104149,IotaImports SA,03-03-2023,16-03-2023,27-03-2023,191309.96,79620.52,506,0
ORD-104150,EtaDistrib.,27-12-2022,05-01-2023,12-01-2023,129681.35,36648.93,396,16
ORD-104151,GammaGoods Inc.,05-08-2023,11-08-2023,20-08-2023,217306.73,64026.67,777,61
ORD-104152,EtaDistrib.,25-09-2024,13-10-2024,18-10-2024,242872.65,110397.8,816,56
ORD-104153,BetaLogistics Ltd.,05-12-2024,23-12-2024,03-01-2025,61439.57,32057.34,856,16
ORD-104154,IotaImports SA,06-09-2022,22-09-2022,26-09-2022,232525.4,119865.87,130,5
ORD-104155,EtaDistrib.,24-07-2022,06-08-2022,11-08-2022,169552.01,36545.88,143,2
ORD-104156,EtaDistrib.,13-02-2024,20-02-2024,18-02-2024,186082.84,79832.21,407,9
ORD-104157,GammaGoods Inc.,27-11-2022,07-12-2022,09-12-2022,120728.46,28194.29,469,35
ORD-104158,BetaLogistics Ltd.,07-08-2022,11-08-2022,21-08-2022,91924.43,38076.97,109,9
ORD-104159,EpsilonEx Corp.,04-02-2022,11-02-2022,10-02-2022,201008.34,57006.45,899,17
ORD-104160,DeltaCargo Pvt.,18-03-2023,29-03-2023,30-03-2023,10383.09,5139.42,903,15
ORD-104161,IotaImports SA,06-03-2023,16-03-2023,27-03-2023,137445.95,78170.2,453,14
ORD-104162,KappaKargo BV,09-09-2023,13-09-2023,25-09-2023,23088.29,5656.41,781,28
ORD-104163,EtaDistrib.,08-08-2022,28-08-2022,02-09-2022,67385.53,36011.31,587,4
ORD-104164,ThetaTrade GmbH,22-02-2024,29-02-2024,04-03-2024,182673.78,85856.73,674,8
ORD-104165,KappaKargo BV,15-01-2024,27-01-2024,02-02-2024,189910.96,72738.1,880,30
ORD-104166,ThetaTrade GmbH,22-05-2023,02-06-2023,13-06-2023,222815.62,80767.31,137,3
ORD-104167,DeltaCargo Pvt.,18-07-2022,29-07-2022,03-08-2022,180282.12,46810.74,271,18
ORD-104168,GammaGoods Inc.,10-07-2023,28-07-2023,28-07-2023,170312.76,34342.3,457,27
ORD-104169,GammaGoods Inc.,09-01-2024,25-01-2024,30-01-2024,236553.74,33518.03,900,39
ORD-104170,DeltaCargo Pvt.,13-02-2023,03-03-2023,05-03-2023,136665.35,62350.08,612,21
ORD-104171,GammaGoods Inc.,16-10-2022,25-10-2022,03-11-2022,165201,34893.86,427,28
ORD-104172,EtaDistrib.,09-07-2023,16-07-2023,16-07-2023,217675.4,75684.41,77,1
ORD-104173,KappaKargo BV,24-01-2023,03-02-2023,11-02-2023,192105.31,104679.62,613,44
ORD-104174,GammaGoods Inc.,15-03-2023,28-03-2023,28-03-2023,193631.76,84336.93,306,1
ORD-104175,EpsilonEx Corp.,18-01-2023,27-01-2023,10-02-2023,136505.17,25201.23,361,27
ORD-104176,KappaKargo BV,29-11-2022,10-12-2022,18-12-2022,134321.98,62758.84,997,11
ORD-104177,KappaKargo BV,24-02-2024,29-02-2024,29-02-2024,163933.14,34002.51,551,36
ORD-104178,AlphaSupply Co.,19-05-2023,01-06-2023,15-06-2023,176633.87,86542.6,181,0
ORD-104179,DeltaCargo Pvt.,26-05-2023,10-06-2023,17-06-2023,138794.95,19272.53,96,6
ORD-104180,DeltaCargo Pvt.,17-12-2023,29-12-2023,06-01-2024,50439.4,8617.8,419,20
ORD-104181,GammaGoods Inc.,31-01-2023,18-02-2023,17-02-2023,65860.85,37349.37,112,0
ORD-104182,KappaKargo BV,21-04-2022,11-05-2022,12-05-2022,125803.4,30210.72,457,28
ORD-104183,ThetaTrade GmbH,22-07-2024,10-08-2024,21-08-2024,54995.89,9641.76,444,4
ORD-104184,AlphaSupply Co.,02-03-2022,06-03-2022,11-03-2022,108754.41,22561.53,886,38
ORD-104185,EtaDistrib.,19-09-2023,07-10-2023,15-10-2023,41049.55,11516.45,368,10
ORD-104186,ZetaFreight LLC,19-10-2022,28-10-2022,11-11-2022,40826.95,21181.35,312,19
ORD-104187,ZetaFreight LLC,23-08-2022,03-09-2022,08-09-2022,211587.72,37294.58,635,43
ORD-104188,ThetaTrade GmbH,15-02-2022,25-02-2022,01-03-2022,137851.25,14870.75,657,24
ORD-104189,EpsilonEx Corp.,12-09-2024,20-09-2024,01-10-2024,196206.55,104479.15,86,5
ORD-104190,ThetaTrade GmbH,15-04-2023,03-05-2023,02-05-2023,7827.15,1955.45,129,9
ORD-104191,EpsilonEx Corp.,11-01-2023,25-01-2023,30-01-2023,74979.59,10381.57,209,12
ORD-104192,KappaKargo BV,22-03-2024,11-04-2024,23-04-2024,9331.76,1062.73,788,20
ORD-104193,IotaImports SA,12-02-2022,04-03-2022,05-03-2022,5828.63,3204.51,249,9
ORD-104194,AlphaSupply Co.,11-09-2023,21-09-2023,24-09-2023,12844.02,4644.01,994,18
ORD-104195,BetaLogistics Ltd.,26-06-2023,12-07-2023,18-07-2023,132773.44,53806.38,468,17
ORD-104196,DeltaCargo Pvt.,30-08-2023,11-09-2023,10-09-2023,27251.4,11119.34,937,18
ORD-104197,AlphaSupply Co.,16-05-2022,27-05-2022,26-05-2022,200601.63,72436.63,284,18
ORD-104198,AlphaSupply Co.,09-11-2024,25-11-2024,27-11-2024,131465.97,63712.44,452,22
ORD-104199,AlphaSupply Co.,19-09-2022,04-10-2022,17-10-2022,65111.5,36009.46,180,9
ORD-104200,IotaImports SA,13-01-2024,01-02-2024,02-02-2024,210471,88511.19,854,8
ORD-104201,EpsilonEx Corp.,29-03-2024,14-04-2024,24-04-2024,129861.23,67780.04,618,0
ORD-104202,ThetaTrade GmbH,12-01-2023,26-01-2023,31-01-2023,90945.76,9531.83,121,8
ORD-104203,IotaImports SA,24-05-2022,12-06-2022,22-06-2022,144147.91,49023.85,757,33
ORD-104204,BetaLogistics Ltd.,21-11-2022,25-11-2022,28-11-2022,169789.14,68259.27,893,67
ORD-104205,EtaDistrib.,02-06-2024,18-06-2024,30-06-2024,141906.91,28468.76,701,30
ORD-104206,EtaDistrib.,19-09-2024,29-09-2024,03-10-2024,233532.39,42070.5,818,14
ORD-104207,KappaKargo BV,22-10-2024,01-11-2024,12-11-2024,91723.56,15420.74,312,17
ORD-104208,IotaImports SA,05-09-2022,22-09-2022,04-10-2022,105437.61,25559.14,461,26
ORD-104209,EtaDistrib.,27-10-2023,03-11-2023,08-11-2023,215419.34,110231.27,862,5
ORD-104210,EtaDistrib.,15-06-2022,03-07-2022,12-07-2022,161184.45,18346.72,628,35
ORD-104211,ZetaFreight LLC,17-02-2024,28-02-2024,28-02-2024,241735.35,96987.58,631,11
ORD-104212,ZetaFreight LLC,01-04-2023,10-04-2023,16-04-2023,199080.34,26692.08,779,16
ORD-104213,ZetaFreight LLC,21-02-2024,29-02-2024,04-03-2024,130667.43,51822.46,634,2
ORD-104214,IotaImports SA,21-01-2024,31-01-2024,14-02-2024,160505.99,36291.03,170,9
ORD-104215,IotaImports SA,23-12-2024,11-01-2025,24-01-2025,104490.68,18669.48,252,15
ORD-104216,GammaGoods Inc.,20-06-2023,24-06-2023,05-07-2023,36273.18,12075.94,790,15
ORD-104217,AlphaSupply Co.,09-01-2023,21-01-2023,04-02-2023,104742.08,22577.49,280,18
ORD-104218,GammaGoods Inc.,31-07-2023,18-08-2023,01-09-2023,73964.02,21385.48,682,42
ORD-104219,EpsilonEx Corp.,28-06-2022,09-07-2022,20-07-2022,171129.57,71279.8,501,16
ORD-104220,GammaGoods Inc.,03-05-2022,16-05-2022,24-05-2022,168953.32,95984.91,639,3
ORD-104221,EpsilonEx Corp.,23-07-2023,01-08-2023,02-08-2023,234655.13,95952.99,276,6
ORD-104222,EpsilonEx Corp.,22-06-2024,27-06-2024,08-07-2024,24467.07,8649.94,345,5
ORD-104223,KappaKargo BV,07-08-2023,21-08-2023,22-08-2023,119554.27,45251.3,704,54
ORD-104224,EpsilonEx Corp.,06-05-2024,25-05-2024,26-05-2024,102666.6,34500.75,213,14
ORD-104225,BetaLogistics Ltd.,14-07-2022,26-07-2022,07-08-2022,134222.4,51193.14,343,2
ORD-104226,EpsilonEx Corp.,08-05-2023,18-05-2023,17-05-2023,34292.95,13205.83,999,41
ORD-104227,AlphaSupply Co.,03-11-2023,08-11-2023,08-11-2023,125399.5,43400.46,194,4
ORD-104228,AlphaSupply Co.,16-01-2023,05-02-2023,11-02-2023,165967.7,82018.91,599,2
ORD-104229,EtaDistrib.,16-01-2022,03-02-2022,10-02-2022,81877.64,24184.42,194,5
ORD-104230,GammaGoods Inc.,22-03-2022,10-04-2022,08-04-2022,164358.33,25356.16,722,7
ORD-104231,EtaDistrib.,12-10-2024,21-10-2024,25-10-2024,70089.56,29544.58,170,3
ORD-104232,AlphaSupply Co.,25-10-2023,08-11-2023,09-11-2023,95479.82,47553.55,595,16
ORD-104233,DeltaCargo Pvt.,17-10-2022,27-10-2022,30-10-2022,227285.63,111371.98,468,15
ORD-104234,ZetaFreight LLC,11-10-2022,18-10-2022,19-10-2022,11139.31,2518.22,707,26
ORD-104235,ZetaFreight LLC,13-02-2022,19-02-2022,28-02-2022,71841.74,30425.73,52,2
ORD-104236,ZetaFreight LLC,31-10-2024,09-11-2024,15-11-2024,234252.78,140386.24,540,16
ORD-104237,ZetaFreight LLC,29-04-2022,11-05-2022,25-05-2022,41025.49,6247.47,565,23
ORD-104238,DeltaCargo Pvt.,11-04-2024,16-04-2024,14-04-2024,102364.91,36992.39,278,9
ORD-104239,DeltaCargo Pvt.,21-09-2022,06-10-2022,17-10-2022,116253.44,29376.51,333,26
ORD-104240,EpsilonEx Corp.,03-01-2023,14-01-2023,27-01-2023,164898.6,81725.66,721,4
ORD-104241,EpsilonEx Corp.,27-10-2022,14-11-2022,20-11-2022,154884.46,40636.08,575,27
ORD-104242,ThetaTrade GmbH,21-06-2024,29-06-2024,08-07-2024,158556.77,74012.99,600,9
ORD-104243,BetaLogistics Ltd.,05-02-2022,08-02-2022,13-02-2022,235400.63,42425.58,939,28
ORD-104244,ZetaFreight LLC,21-01-2023,29-01-2023,06-02-2023,101232.31,13512.87,435,19
ORD-104245,ThetaTrade GmbH,02-11-2022,22-11-2022,05-12-2022,125004.14,19007.03,876,53
ORD-104246,DeltaCargo Pvt.,26-10-2022,03-11-2022,10-11-2022,241173.67,55505.13,976,76
ORD-104247,DeltaCargo Pvt.,31-07-2022,15-08-2022,22-08-2022,36397.36,19099.77,598,24
ORD-104248,EtaDistrib.,26-09-2024,14-10-2024,28-10-2024,237311.87,41581.05,251,5
ORD-104249,EtaDistrib.,19-02-2023,27-02-2023,05-03-2023,237328.7,27695.13,447,28
ORD-104250,ZetaFreight LLC,03-04-2023,17-04-2023,17-04-2023,238601.36,125678.59,94,2
ORD-104251,EpsilonEx Corp.,26-02-2023,04-03-2023,13-03-2023,21422.12,6157.6,714,29
ORD-104252,AlphaSupply Co.,09-12-2024,18-12-2024,27-12-2024,146503.75,57776.24,310,21
ORD-104253,BetaLogistics Ltd.,07-01-2023,15-01-2023,17-01-2023,210352.1,29848.81,927,30
ORD-104254,EpsilonEx Corp.,10-01-2023,25-01-2023,04-02-2023,81856.87,45321.88,671,30
ORD-104255,ThetaTrade GmbH,26-12-2022,13-01-2023,12-01-2023,149687.57,52723.19,515,5
ORD-104256,GammaGoods Inc.,25-12-2022,01-01-2023,04-01-2023,67829.07,9820.62,227,1
ORD-104257,EpsilonEx Corp.,09-04-2022,17-04-2022,29-04-2022,36755.29,15323.49,144,11
ORD-104258,GammaGoods Inc.,24-10-2023,10-11-2023,18-11-2023,213802.81,60459.77,689,10
ORD-104259,BetaLogistics Ltd.,28-01-2022,08-02-2022,16-02-2022,245398.99,67902.77,778,21
ORD-104260,IotaImports SA,05-09-2022,17-09-2022,25-09-2022,22087.87,6717.13,303,12
ORD-104261,KappaKargo BV,10-08-2022,25-08-2022,25-08-2022,34723.62,12294.3,59,2
ORD-104262,KappaKargo BV,16-11-2022,21-11-2022,05-12-2022,149208.69,61125.28,354,3
ORD-104263,IotaImports SA,08-04-2024,26-04-2024,29-04-2024,26146.26,4528.7,777,12
ORD-104264,EpsilonEx Corp.,19-10-2023,28-10-2023,08-11-2023,159635.51,76175.38,601,24
ORD-104265,ThetaTrade GmbH,20-12-2024,03-01-2025,17-01-2025,181274.01,20587.6,130,5
ORD-104266,GammaGoods Inc.,20-01-2023,30-01-2023,01-02-2023,106584.21,47918.81,159,10
ORD-104267,ZetaFreight LLC,13-10-2024,29-10-2024,06-11-2024,190279.58,36466.84,151,4
ORD-104268,GammaGoods Inc.,19-02-2022,05-03-2022,03-03-2022,32839.11,10620.56,770,58
ORD-104269,EtaDistrib.,07-07-2023,13-07-2023,21-07-2023,78802.92,30006.22,793,18
ORD-104270,EpsilonEx Corp.,24-05-2024,30-05-2024,04-06-2024,202871.53,85954.62,437,12
ORD-104271,DeltaCargo Pvt.,06-08-2023,24-08-2023,23-08-2023,26645.24,13203.19,705,54
ORD-104272,AlphaSupply Co.,18-10-2024,30-10-2024,08-11-2024,74845.95,26802.2,69,5
ORD-104273,GammaGoods Inc.,11-12-2022,18-12-2022,01-01-2023,157184.89,84889.83,584,15
ORD-104274,EpsilonEx Corp.,06-02-2022,11-02-2022,10-02-2022,65611.03,37892.05,308,10
ORD-104275,ZetaFreight LLC,27-04-2024,02-05-2024,15-05-2024,122814.64,72217.89,830,56
ORD-104276,IotaImports SA,16-03-2022,04-04-2022,16-04-2022,210111.93,54583.03,514,4
ORD-104277,ThetaTrade GmbH,17-04-2024,07-05-2024,14-05-2024,71068.26,8250.11,859,20
ORD-104278,ZetaFreight LLC,14-03-2024,24-03-2024,06-04-2024,111783.46,51185.47,585,25
